season,week,celebrity,total_score,estimated_votes,vote_share,method,is_eliminated,popularity,viewers,optimization_success
29,1,Jesse Metcalfe,18.0,34748,0.06949585796595842,rank,False,0.310256,8.120000000000001,
29,1,Chrishell Stause,13.0,23922,0.04784490468545471,rank,False,0.448292,8.120000000000001,
29,1,Skai Jackson,21.0,42803,0.08560505220541267,rank,False,0.799444,8.120000000000001,
29,1,Justina Machado,21.0,41049,0.08209790808407536,rank,False,0.195265,8.120000000000001,
29,1,Charles Oakley,12.0,21477,0.042954970233757814,rank,False,0.140431,8.120000000000001,
29,1,Veron Davis,17.0,32425,0.06485023665656789,rank,False,0.287338,8.120000000000001,
29,1,Johnny Weir,18.0,34310,0.06862052994890741,rank,False,0.219789,8.120000000000001,
29,1,Nev Schulman,20.0,38231,0.07646262471623541,rank,False,0.182355,8.120000000000001,
29,1,AJ McLean,18.0,34151,0.06830156774046432,rank,False,0.14721,8.120000000000001,
29,1,Nelly,16.0,31398,0.0627964274805411,rank,False,0.835756,8.120000000000001,
29,1,Kaitlyn Bristowe,20.0,38948,0.07789532189298032,rank,False,0.287338,8.120000000000001,
29,1,Carole Baskin,11.0,20413,0.040826862825412036,rank,False,1.0,8.120000000000001,
29,1,Monica Aldama,19.0,36227,0.07245429564416377,rank,False,0.135501,8.120000000000001,
29,1,Jeannie Mai,18.0,34992,0.06998403789986629,rank,False,0.53321,8.120000000000001,
29,2,Anne Heche,18.0,34049,0.06809778318778152,rank,False,0.433282,6.090000000000002,True
29,2,Jesse Metcalfe,20.0,37760,0.07551983478193837,rank,False,0.310256,6.090000000000002,True
29,2,Chrishell Stause,18.0,33629,0.06725871312581495,rank,False,0.448292,6.090000000000002,True
29,2,Skai Jackson,15.0,32393,0.06478629283551322,rank,False,0.799444,6.090000000000002,True
29,2,Justina Machado,21.0,36216,0.07243171101601614,rank,False,0.195265,6.090000000000002,True
29,2,Charles Oakley,15.0,26517,0.05303411129310915,rank,True,0.140431,6.090000000000002,True
29,2,Veron Davis,18.0,33194,0.06638872843192055,rank,False,0.287338,6.090000000000002,True
29,2,Johnny Weir,18.0,30538,0.061076993374415245,rank,False,0.219789,6.090000000000002,True
29,2,Nev Schulman,21.0,30348,0.060695283297173955,rank,False,0.182355,6.090000000000002,True
29,2,AJ McLean,19.0,31482,0.06296460071637501,rank,False,0.14721,6.090000000000002,True
29,2,Nelly,18.0,40824,0.08164790727651844,rank,False,0.835756,6.090000000000002,True
29,2,Kaitlyn Bristowe,22.0,38233,0.07646548172266607,rank,False,0.287338,6.090000000000002,True
29,2,Carole Baskin,16.0,35705,0.07140956129735966,rank,False,1.0,6.090000000000002,True
29,2,Monica Aldama,16.0,25496,0.05099128892777114,rank,False,0.135501,6.090000000000002,True
29,2,Jeannie Mai,18.0,33616,0.06723170871562653,rank,False,0.53321,6.090000000000002,True
29,3,Anne Heche,15.0,27722,0.05544352405722225,rank,False,0.433282,6.870000000000002,True
29,3,Jesse Metcalfe,20.0,36892,0.07378364899135054,rank,False,0.310256,6.870000000000002,True
29,3,Chrishell Stause,22.0,40158,0.08031521527096823,rank,False,0.448292,6.870000000000002,True
29,3,Skai Jackson,18.0,37978,0.07595624281486721,rank,False,0.799444,6.870000000000002,True
29,3,Justina Machado,19.0,32013,0.06402685194302987,rank,False,0.195265,6.870000000000002,True
29,3,Veron Davis,22.0,39638,0.07927634603402958,rank,False,0.287338,6.870000000000002,True
29,3,Johnny Weir,24.0,39782,0.07956379413147283,rank,False,0.219789,6.870000000000002,True
29,3,Nev Schulman,24.0,33886,0.0677713268106373,rank,False,0.182355,6.870000000000002,True
29,3,AJ McLean,21.0,33996,0.06799253693647629,rank,False,0.14721,6.870000000000002,True
29,3,Nelly,18.0,39885,0.07977083833368746,rank,False,0.835756,6.870000000000002,True
29,3,Kaitlyn Bristowe,23.0,39052,0.07810335368561973,rank,False,0.287338,6.870000000000002,True
29,3,Carole Baskin,12.0,26163,0.05232590239946906,rank,True,1.0,6.870000000000002,True
29,3,Monica Aldama,21.0,32694,0.0653874499235033,rank,False,0.135501,6.870000000000002,True
29,3,Jeannie Mai,22.0,40141,0.08028296866766627,rank,False,0.53321,6.870000000000002,True
29,4,Anne Heche,21.0,24600,0.049200582384470254,rank,True,0.433282,5.840000000000002,True
29,4,Jesse Metcalfe,21.0,42284,0.08456785038153848,rank,False,0.310256,5.840000000000002,True
29,4,Chrishell Stause,22.0,37598,0.07519696838679758,rank,False,0.448292,5.840000000000002,True
29,4,Skai Jackson,28.0,55326,0.11065201688335732,rank,False,0.799444,5.840000000000002,True
29,4,Justina Machado,24.0,37861,0.07572146153867557,rank,False,0.195265,5.840000000000002,True
29,4,Veron Davis,22.0,37112,0.07422464207581249,rank,False,0.287338,5.840000000000002,True
29,4,Johnny Weir,24.0,37246,0.07449110198633914,rank,False,0.219789,5.840000000000002,True
29,4,Nev Schulman,24.0,31719,0.06343703328941018,rank,False,0.182355,5.840000000000002,True
29,4,AJ McLean,24.0,36375,0.07275009780304084,rank,False,0.14721,5.840000000000002,True
29,4,Nelly,21.0,43574,0.08714815420386897,rank,False,0.835756,5.840000000000002,True
29,4,Kaitlyn Bristowe,25.0,39743,0.07948606792321687,rank,False,0.287338,5.840000000000002,True
29,4,Monica Aldama,24.0,34980,0.06995930211145168,rank,False,0.135501,5.840000000000002,True
29,4,Jeannie Mai,21.0,41582,0.0831647210320207,rank,False,0.53321,5.840000000000002,True
29,5,Jesse Metcalfe,19.0,30,6.060238773407672e-05,rank,True,0.310256,6.260000000000001,False
29,5,Chrishell Stause,19.0,30301,0.06060238773407672,rank,False,0.448292,6.260000000000001,False
29,5,Skai Jackson,24.0,36361,0.07272286528089206,rank,False,0.799444,6.260000000000001,False
29,5,Justina Machado,24.0,39392,0.07878310405429974,rank,False,0.195265,6.260000000000001,False
29,5,Veron Davis,21.0,33331,0.06666262650748439,rank,False,0.287338,6.260000000000001,False
29,5,Johnny Weir,29.0,60602,0.12120477546815343,rank,False,0.219789,6.260000000000001,False
29,5,Nev Schulman,26.0,51512,0.10302405914793043,rank,False,0.182355,6.260000000000001,False
29,5,AJ McLean,24.0,42422,0.0848433428277074,rank,False,0.14721,6.260000000000001,False
29,5,Nelly,24.0,45452,0.09090358160111507,rank,False,0.835756,6.260000000000001,False
29,5,Kaitlyn Bristowe,27.0,57572,0.11514453669474575,rank,False,0.287338,6.260000000000001,False
29,5,Monica Aldama,26.0,54542,0.1090842979213381,rank,False,0.135501,6.260000000000001,False
29,5,Jeannie Mai,24.0,48482,0.09696382037452275,rank,False,0.53321,6.260000000000001,False
29,6,Chrishell Stause,24.0,41376,0.08275291359216605,rank,False,0.448292,5.75,False
29,6,Skai Jackson,18.0,34480,0.06896076132680504,rank,False,0.799444,5.75,False
29,6,Justina Machado,27.0,55169,0.11033721812288808,rank,False,0.195265,5.75,False
29,6,Veron Davis,21.0,34,6.896076132680504e-05,rank,True,0.287338,5.75,False
29,6,Johnny Weir,22.0,37928,0.07585683745948556,rank,False,0.219789,5.75,False
29,6,Nev Schulman,26.0,51721,0.10344114199020757,rank,False,0.182355,5.75,False
29,6,AJ McLean,27.0,58617,0.11723329425556858,rank,False,0.14721,5.75,False
29,6,Nelly,24.0,44824,0.08964898972484656,rank,False,0.835756,5.75,False
29,6,Kaitlyn Bristowe,27.0,62065,0.12412937038824907,rank,False,0.287338,5.75,False
29,6,Monica Aldama,27.0,65513,0.13102544652092957,rank,False,0.135501,5.75,False
29,6,Jeannie Mai,25.0,48273,0.09654506585752705,rank,False,0.53321,5.75,False
29,7,Chrishell Stause,26.0,51825,0.10364941973113762,rank,False,0.448292,5.480000000000001,True
29,7,Skai Jackson,27.0,62208,0.12441510585724803,rank,False,0.799444,5.480000000000001,True
29,7,Justina Machado,26.0,47838,0.09567539772549088,rank,False,0.195265,5.480000000000001,True
29,7,Johnny Weir,27.0,48872,0.09774316273335593,rank,False,0.219789,5.480000000000001,True
29,7,Nev Schulman,30.0,46253,0.09250695407892244,rank,False,0.182355,5.480000000000001,True
29,7,AJ McLean,26.0,45963,0.09192500862667713,rank,False,0.14721,5.480000000000001,True
29,7,Nelly,27.0,65332,0.130663352053399,rank,False,0.835756,5.480000000000001,True
29,7,Kaitlyn Bristowe,24.0,44498,0.08899620103099568,rank,False,0.287338,5.480000000000001,True
29,7,Monica Aldama,22.0,37401,0.07480250928537326,rank,True,0.135501,5.480000000000001,True
29,7,Jeannie Mai,25.0,49811,0.09962288887739994,rank,False,0.53321,5.480000000000001,True
29,8,Chrishell Stause,27.0,55,0.00010987803538072741,rank,True,0.448292,5.55,False
29,8,Skai Jackson,26.9998,60433,0.12086583891880015,rank,False,0.799444,5.55,False
29,8,Justina Machado,28.9998,76915,0.15382924953301835,rank,False,0.195265,5.55,False
29,8,Johnny Weir,30.0,82409,0.1648170530710911,rank,False,0.219789,5.55,False
29,8,Nev Schulman,30.0,87902,0.17580485660916387,rank,False,0.182355,5.55,False
29,8,AJ McLean,27.0,65927,0.13185364245687287,rank,False,0.14721,5.55,False
29,8,Nelly,24.0,54939,0.1098780353807274,rank,False,0.835756,5.55,False
29,8,Kaitlyn Bristowe,28.0,71421,0.14284144599494564,rank,False,0.287338,5.55,False
29,9,Skai Jackson,28.9998,90043,0.18008674728994478,rank,False,0.799444,5.97,True
29,9,Justina Machado,25.9998,64572,0.12914356201226015,rank,False,0.195265,5.97,True
29,9,Johnny Weir,30.0,73230,0.14645962014178335,rank,False,0.219789,5.97,True
29,9,Nev Schulman,28.9998,60334,0.12066772769882957,rank,False,0.182355,5.97,True
29,9,AJ McLean,24.9998,53814,0.10762898682894578,rank,True,0.14721,5.97,True
29,9,Nelly,24.0,83004,0.16600778421565007,rank,False,0.835756,5.97,True
29,9,Kaitlyn Bristowe,30.0,75003,0.15000557181258622,rank,False,0.287338,5.97,True
29,10,Skai Jackson,28.5,76755,0.15351045915049477,rank,True,0.799444,5.75,True
29,10,Justina Machado,29.0,80481,0.16096256606389875,rank,False,0.195265,5.75,True
29,10,Johnny Weir,28.5,59026,0.11805140083343893,rank,True,0.219789,5.75,True
29,10,Nev Schulman,30.0,70302,0.1406032282400176,rank,False,0.182355,5.75,True
29,10,Nelly,28.0,132287,0.2645739085111969,rank,False,0.835756,5.75,True
29,10,Kaitlyn Bristowe,30.0,81149,0.16229843720095297,rank,False,0.287338,5.75,True
29,11,Justina Machado,30.0,125714,0.2514284696946111,rank,False,0.195265,6.41,
29,11,Nev Schulman,30.0,123863,0.24772679132901865,rank,False,0.182355,6.41,
29,11,Nelly,28.5,124207,0.24841467035073989,rank,False,0.835756,6.41,
29,11,Kaitlyn Bristowe,30.0,126215,0.25243006862563044,rank,False,0.287338,6.41,
30,1,Martin Kove,13.0,15861,0.03172108656776167,rank,False,0.04396,5.47,
30,1,Brian Austin Green,24.0,32690,0.06537941932711436,rank,False,0.156666,5.47,
30,1,Melora Hardin,26.0,35548,0.07109608852736088,rank,False,0.124703,5.47,
30,1,Matt James,24.0,32557,0.06511461185951216,rank,False,0.106603,5.47,
30,1,"Mike ""The Miz"" Mizanin",24.0,32474,0.06494880942333697,rank,False,0.13972,5.47,
30,1,Suni Lee,28.0,38791,0.07758206323517867,rank,False,0.121054,5.47,
30,1,Iman Shumpert,21.0,28101,0.056201890324345034,rank,False,0.16207,5.47,
30,1,Cody Rigsby,24.0,33135,0.06627031409003703,rank,False,0.13972,5.47,
30,1,Melanie C,27.0,36792,0.07358446853033712,rank,False,0.03362,5.47,
30,1,Jimmie Allen,22.0,29505,0.059009674188838374,rank,False,0.17952,5.47,
30,1,Olivia Jade,25.0,33792,0.06758321919467299,rank,False,0.21301,5.47,
30,1,JoJo Siwa,29.0,42472,0.08494335787502066,rank,False,1.0,5.47,
30,1,Christine Chiu,25.0,33732,0.06746314987578023,rank,False,0.03164,5.47,
30,1,Kenya Moore,26.0,35421,0.07084234042783209,rank,False,0.096942,5.47,
30,1,Amanda Kloots,28.0,39130,0.07825950655287171,rank,False,0.220117,5.47,
30,2,Martin Kove,15.0,18269,0.03653793218223207,rank,True,0.04396,4.88,True
30,2,Brian Austin Green,23.0,31193,0.06238601395233094,rank,False,0.156666,4.88,True
30,2,Melora Hardin,27.0,33470,0.06694049158903331,rank,False,0.124703,4.88,True
30,2,Matt James,22.0,29113,0.05822526567290447,rank,False,0.106603,4.88,True
30,2,"Mike ""The Miz"" Mizanin",26.0,32941,0.06588233847094889,rank,False,0.13972,4.88,True
30,2,Suni Lee,28.0,35322,0.07064303925744649,rank,False,0.121054,4.88,True
30,2,Iman Shumpert,25.0,35098,0.0701968375653621,rank,False,0.16207,4.88,True
30,2,Cody Rigsby,24.0,37668,0.07533660374752212,rank,False,0.13972,4.88,True
30,2,Melanie C,30.0,34639,0.06927848892132839,rank,False,0.03362,4.88,True
30,2,Jimmie Allen,27.0,35601,0.07120270535612487,rank,False,0.17952,4.88,True
30,2,Olivia Jade,27.0,29923,0.05984503996564757,rank,False,0.21301,4.88,True
30,2,JoJo Siwa,31.0,46572,0.093144309248989,rank,False,1.0,4.88,True
30,2,Christine Chiu,24.0,28591,0.05718227663415089,rank,False,0.03164,4.88,True
30,2,Kenya Moore,24.0,28867,0.057734147839685106,rank,False,0.096942,4.88,True
30,2,Amanda Kloots,32.0,42732,0.08546450959629397,rank,False,0.220117,4.88,True
30,3,Brian Austin Green,19.0,26441,0.052882072977260705,rank,False,0.156666,4.740000000000001,False
30,3,Melora Hardin,23.0,45671,0.09134176241526848,rank,False,0.124703,4.740000000000001,False
30,3,Matt James,20.0,31248,0.06249699533676265,rank,False,0.106603,4.740000000000001,False
30,3,"Mike ""The Miz"" Mizanin",22.0,40863,0.08172684005576655,rank,False,0.13972,4.740000000000001,False
30,3,Suni Lee,21.0,36056,0.0721119176962646,rank,False,0.121054,4.740000000000001,False
30,3,Iman Shumpert,19.0,28845,0.057689534157011675,rank,False,0.16207,4.740000000000001,False
30,3,Cody Rigsby,18.0,24037,0.04807461179750973,rank,False,0.13972,4.740000000000001,False
30,3,Melanie C,22.0,43267,0.08653430123551752,rank,False,0.03362,4.740000000000001,False
30,3,Jimmie Allen,20.0,33652,0.06730445651651362,rank,False,0.17952,4.740000000000001,False
30,3,Olivia Jade,24.0,48075,0.09614922359501946,rank,False,0.21301,4.740000000000001,False
30,3,JoJo Siwa,24.0,50478,0.10095668477477043,rank,False,1.0,4.740000000000001,False
30,3,Christine Chiu,21.0,24,4.807461179750973e-05,rank,True,0.03164,4.740000000000001,False
30,3,Kenya Moore,21.0,38460,0.07691937887601558,rank,False,0.096942,4.740000000000001,False
30,3,Amanda Kloots,24.0,52882,0.10576414595452141,rank,False,0.220117,4.740000000000001,False
30,4,Brian Austin Green,26.0,32336,0.0646716544105982,rank,True,0.156666,8.930000000000003,True
30,4,Melora Hardin,36.5,41492,0.08298492747273871,rank,False,0.124703,8.930000000000003,True
30,4,Matt James,28.5,34585,0.06916953866707311,rank,True,0.106603,8.930000000000003,True
30,4,"Mike ""The Miz"" Mizanin",32.5,37760,0.07551969721005931,rank,False,0.13972,8.930000000000003,True
30,4,Suni Lee,34.0,39332,0.0786631769792484,rank,False,0.121054,8.930000000000003,True
30,4,Iman Shumpert,31.5,40555,0.08110904976118427,rank,False,0.16207,8.930000000000003,True
30,4,Cody Rigsby,29.0,41739,0.08347838052155276,rank,False,0.13972,8.930000000000003,True
30,4,Melanie C,33.0,34942,0.06988312425827745,rank,False,0.03362,8.930000000000003,True
30,4,Jimmie Allen,32.5,39298,0.07859543337088944,rank,False,0.17952,8.930000000000003,True
30,4,Olivia Jade,35.0,35570,0.07113996753340984,rank,False,0.21301,8.930000000000003,True
30,4,JoJo Siwa,35.0,48219,0.09643704580801284,rank,False,1.0,8.930000000000003,True
30,4,Kenya Moore,29.5,32538,0.06507658512018127,rank,False,0.096942,8.930000000000003,True
30,4,Amanda Kloots,34.0,41636,0.08327141888677432,rank,False,0.220117,8.930000000000003,True
30,5,Melora Hardin,36.0,48273,0.09654506585752705,rank,False,0.124703,5.019999999999999,False
30,5,"Mike ""The Miz"" Mizanin",32.0,37928,0.07585683745948556,rank,False,0.13972,5.019999999999999,False
30,5,Suni Lee,36.0,51721,0.10344114199020757,rank,False,0.121054,5.019999999999999,False
30,5,Iman Shumpert,28.0,34480,0.06896076132680504,rank,False,0.16207,5.019999999999999,False
30,5,Cody Rigsby,32.0,41376,0.08275291359216605,rank,False,0.13972,5.019999999999999,False
30,5,Melanie C,36.0,34,6.896076132680504e-05,rank,True,0.03362,5.019999999999999,False
30,5,Jimmie Allen,34.0,44824,0.08964898972484656,rank,False,0.17952,5.019999999999999,False
30,5,Olivia Jade,36.0,55169,0.11033721812288808,rank,False,0.21301,5.019999999999999,False
30,5,JoJo Siwa,40.0,65513,0.13102544652092957,rank,False,1.0,5.019999999999999,False
30,5,Kenya Moore,36.0,58617,0.11723329425556858,rank,False,0.096942,5.019999999999999,False
30,5,Amanda Kloots,39.0,62065,0.12412937038824907,rank,False,0.220117,5.019999999999999,False
30,6,Melora Hardin,34.0,43665,0.08732973632011871,rank,False,0.124703,4.86,True
30,6,"Mike ""The Miz"" Mizanin",34.0,44628,0.08925502451504255,rank,False,0.13972,4.86,True
30,6,Suni Lee,36.0,47048,0.0940961693266973,rank,False,0.121054,4.86,True
30,6,Iman Shumpert,40.0,58179,0.11635783405948143,rank,False,0.16207,4.86,True
30,6,Cody Rigsby,36.0,58536,0.11707263560809604,rank,False,0.13972,4.86,True
30,6,Jimmie Allen,38.0,51909,0.10381842263100745,rank,False,0.17952,4.86,True
30,6,Olivia Jade,36.0,41333,0.08266563317933882,rank,False,0.21301,4.86,True
30,6,JoJo Siwa,40.0,62256,0.12451243388521176,rank,False,1.0,4.86,True
30,6,Kenya Moore,32.0,39875,0.07974979864595867,rank,True,0.096942,4.86,True
30,6,Amanda Kloots,38.0,52571,0.10514231182904737,rank,False,0.220117,4.86,True
30,7,Melora Hardin,38.0,54093,0.10818544868572985,rank,False,0.124703,4.79,True
30,7,"Mike ""The Miz"" Mizanin",32.0,46556,0.09311202183950211,rank,True,0.13972,4.79,True
30,7,Suni Lee,34.0,49252,0.09850320968009305,rank,False,0.121054,4.79,True
30,7,Iman Shumpert,34.0,54813,0.10962675938266424,rank,False,0.16207,4.79,True
30,7,Cody Rigsby,36.0,64882,0.12976495417718925,rank,False,0.13972,4.79,True
30,7,Jimmie Allen,38.0,57537,0.1150737982929014,rank,False,0.17952,4.79,True
30,7,Olivia Jade,42.0,53450,0.1068990408121812,rank,False,0.21301,4.79,True
30,7,JoJo Siwa,39.0,67281,0.13456104783774364,rank,False,1.0,4.79,True
30,7,Amanda Kloots,34.0,52137,0.10427371929199523,rank,False,0.220117,4.79,True
30,8,Melora Hardin,42.0,64872,0.12974407769529375,rank,False,0.124703,4.72,True
30,8,Suni Lee,42.0,65992,0.1319845346451786,rank,False,0.121054,4.72,True
30,8,Iman Shumpert,35.0,60969,0.12193763053767485,rank,False,0.16207,4.72,True
30,8,Cody Rigsby,38.0,74142,0.14828324352860486,rank,False,0.13972,4.72,True
30,8,Jimmie Allen,32.0,53026,0.10605145942240643,rank,True,0.17952,4.72,True
30,8,Olivia Jade,36.0,34919,0.0698377866754997,rank,True,0.21301,4.72,True
30,8,JoJo Siwa,41.0,76335,0.15266995480703996,rank,False,1.0,4.72,True
30,8,Amanda Kloots,42.0,69746,0.13949131268830178,rank,False,0.220117,4.72,True
30,9,Melora Hardin,36.0,11,2.1733933189889373e-05,rank,True,0.124703,4.81,False
30,9,Suni Lee,37.5,109,0.00021733933189889372,rank,True,0.121054,4.81,False
30,9,Iman Shumpert,37.5,119537,0.2390732650887831,rank,False,0.16207,4.81,False
30,9,Cody Rigsby,35.5,108670,0.2173393318988937,rank,False,0.13972,4.81,False
30,9,JoJo Siwa,40.0,141271,0.28254113146856186,rank,False,1.0,4.81,False
30,9,Amanda Kloots,39.5,130404,0.26080719827867244,rank,False,0.220117,4.81,False
30,10,Iman Shumpert,40.0,126318,0.25263641165898165,rank,False,0.16207,5.64,
30,10,Cody Rigsby,38.0,120246,0.24049234089199162,rank,False,0.13972,5.64,
30,10,JoJo Siwa,40.0,131066,0.2621328626438257,rank,False,1.0,5.64,
30,10,Amanda Kloots,39.0,122369,0.24473838480520105,rank,False,0.220117,5.64,
31,1,Jason Lewis,18.0,20,3.921414846476609e-05,rank,True,0.03029,5.125,False
31,1,Cheryl Ladd,21.0,27450,0.05489980785067253,rank,False,0.130295,5.125,False
31,1,Selma Blair,28.0,39214,0.07842829692953218,rank,False,0.783294,5.125,False
31,1,Joseph Baena,23.0,31371,0.06274263754362575,rank,False,0.211039,5.125,False
31,1,Trevor Donovan,21.0,29411,0.058821222697149136,rank,False,0.273362,5.125,False
31,1,Daniel Durant,27.0,37253,0.07450688208305557,rank,False,0.039572,5.125,False
31,1,Wayne Brady,29.0,45096,0.09019254146896201,rank,False,0.425284,5.125,False
31,1,Sam Champion,20.0,21568,0.04313556331124271,rank,False,0.172062,5.125,False
31,1,Jessie James Decker,20.0,23528,0.04705697815771931,rank,False,0.091668,5.125,False
31,1,Jordin Sparks,26.0,35293,0.07058546723657896,rank,False,0.172062,5.125,False
31,1,Heidi D'Amelio,24.0,33332,0.06666405239010237,rank,False,0.010969,5.125,False
31,1,Charli D'Amelio,32.0,47057,0.09411395631543863,rank,False,1.0,5.125,False
31,1,Teresa Giudice,20.0,25489,0.05097839300419592,rank,False,0.182625,5.125,False
31,1,Vinny Guadagnino,17.0,19607,0.03921414846476609,rank,False,0.002674,5.125,False
31,1,Shangela,28.0,41175,0.08234971177600879,rank,False,0.03153,5.125,False
31,1,Gabby Windey,28.0,43136,0.08627112662248541,rank,False,0.196571,5.125,False
31,2,Cheryl Ladd,21.0,31733,0.06346510477822159,rank,False,0.130295,4.704999999999999,True
31,2,Selma Blair,28.0,41430,0.08286070223270688,rank,False,0.783294,4.704999999999999,True
31,2,Joseph Baena,24.0,31641,0.06328181030754651,rank,False,0.211039,4.704999999999999,True
31,2,Trevor Donovan,30.0,39044,0.07808736369579372,rank,False,0.273362,4.704999999999999,True
31,2,Daniel Durant,29.0,32162,0.06432425551770596,rank,False,0.039572,4.704999999999999,True
31,2,Wayne Brady,32.0,44999,0.08999842918020523,rank,False,0.425284,4.704999999999999,True
31,2,Sam Champion,26.0,31009,0.06201728538870165,rank,False,0.172062,4.704999999999999,True
31,2,Jessie James Decker,25.0,27628,0.055256141931116665,rank,False,0.091668,4.704999999999999,True
31,2,Jordin Sparks,27.0,29001,0.05800182965187503,rank,False,0.172062,4.704999999999999,True
31,2,Heidi D'Amelio,28.0,26876,0.053751277224400804,rank,False,0.010969,4.704999999999999,True
31,2,Charli D'Amelio,32.0,43422,0.08684441910412563,rank,False,1.0,4.704999999999999,True
31,2,Teresa Giudice,23.0,18225,0.03644939463988126,rank,True,0.182625,4.704999999999999,True
31,2,Vinny Guadagnino,27.0,35611,0.07122122954646957,rank,False,0.002674,4.704999999999999,True
31,2,Shangela,28.0,31010,0.06202092971833578,rank,False,0.03153,4.704999999999999,True
31,2,Gabby Windey,32.0,36210,0.07241982708291372,rank,False,0.196571,4.704999999999999,True
31,3,Cheryl Ladd,24.0,18116,0.0362318937705969,rank,True,0.130295,4.935000000000001,True
31,3,Selma Blair,28.0,43776,0.08755228508229412,rank,False,0.783294,4.935000000000001,True
31,3,Joseph Baena,29.0,41620,0.08323950762652345,rank,False,0.211039,4.935000000000001,True
31,3,Trevor Donovan,27.0,38804,0.07760868584218868,rank,False,0.273362,4.935000000000001,True
31,3,Daniel Durant,31.0,35646,0.071292199467037,rank,False,0.039572,4.935000000000001,True
31,3,Wayne Brady,33.0,48260,0.09651999426161988,rank,False,0.425284,4.935000000000001,True
31,3,Sam Champion,25.0,33588,0.06717562318205196,rank,False,0.172062,4.935000000000001,True
31,3,Jessie James Decker,26.0,31610,0.06321944808940803,rank,False,0.091668,4.935000000000001,True
31,3,Jordin Sparks,29.0,31991,0.06398239131869074,rank,False,0.172062,4.935000000000001,True
31,3,Heidi D'Amelio,32.0,29845,0.05969069653660321,rank,False,0.010969,4.935000000000001,True
31,3,Charli D'Amelio,33.0,42091,0.0841822951297197,rank,False,1.0,4.935000000000001,True
31,3,Vinny Guadagnino,23.0,32649,0.06529706000537572,rank,False,0.002674,4.935000000000001,True
31,3,Shangela,30.0,34906,0.06981181393548938,rank,False,0.03153,4.935000000000001,True
31,3,Gabby Windey,33.0,37098,0.07419610575240115,rank,False,0.196571,4.935000000000001,True
31,4,Selma Blair,32.0,47391,0.09478159456890957,rank,False,0.783294,6.845,True
31,4,Joseph Baena,28.0,36860,0.07371967227903024,rank,False,0.211039,6.845,True
31,4,Trevor Donovan,28.0,36462,0.07292441332955236,rank,False,0.273362,6.845,True
31,4,Daniel Durant,29.0,32151,0.0643022589850419,rank,False,0.039572,6.845,True
31,4,Wayne Brady,36.0,50691,0.1013824476585175,rank,False,0.425284,6.845,True
31,4,Sam Champion,25.0,29787,0.0595738648030491,rank,True,0.172062,6.845,True
31,4,Jessie James Decker,31.0,34202,0.06840372681019702,rank,False,0.091668,6.845,True
31,4,Jordin Sparks,34.0,36492,0.07298395602152793,rank,False,0.172062,6.845,True
31,4,Heidi D'Amelio,34.0,32603,0.06520690771659814,rank,False,0.010969,6.845,True
31,4,Charli D'Amelio,36.0,48954,0.09790786305723385,rank,False,1.0,6.845,True
31,4,Vinny Guadagnino,29.0,38222,0.07644308612229048,rank,False,0.002674,6.845,True
31,4,Shangela,32.0,35415,0.07082952010097056,rank,False,0.03153,6.845,True
31,4,Gabby Windey,36.0,40770,0.08154068854708121,rank,False,0.196571,6.845,True
31,5,Selma Blair,40.0,50959,0.10191876585478157,rank,False,0.783294,4.875,True
31,5,Joseph Baena,35.0,28466,0.056932553302744035,rank,True,0.211039,4.875,True
31,5,Trevor Donovan,36.0,39850,0.07969911939845824,rank,False,0.273362,4.875,True
31,5,Daniel Durant,33.5,47397,0.09479398721809854,rank,False,0.039572,4.875,True
31,5,Wayne Brady,41.0,49608,0.0992156645619937,rank,False,0.425284,4.875,True
31,5,Jessie James Decker,36.0,33400,0.06679924285318696,rank,False,0.091668,4.875,True
31,5,Jordin Sparks,35.5,31942,0.06388452266680217,rank,False,0.172062,4.875,True
31,5,Heidi D'Amelio,39.0,31304,0.06260834740080574,rank,False,0.010969,4.875,True
31,5,Charli D'Amelio,42.0,49034,0.09806714936031703,rank,False,1.0,4.875,True
31,5,Vinny Guadagnino,31.0,62602,0.12520428097308495,rank,False,0.002674,4.875,True
31,5,Shangela,38.5,36001,0.0720011451415072,rank,False,0.03153,4.875,True
31,5,Gabby Windey,41.0,39438,0.0788752212682199,rank,False,0.196571,4.875,True
31,6,Trevor Donovan,34.0,54154,0.10830851434905543,rank,False,0.273362,4.805,True
31,6,Daniel Durant,34.0,46127,0.09225474187727449,rank,False,0.039572,4.805,True
31,6,Wayne Brady,34.0,58546,0.11709299409166135,rank,False,0.425284,4.805,True
31,6,Jessie James Decker,32.0,25050,0.05010052143073217,rank,True,0.091668,4.805,True
31,6,Jordin Sparks,34.0,44659,0.0893183667651083,rank,False,0.172062,4.805,True
31,6,Heidi D'Amelio,36.0,42247,0.08449360570089401,rank,False,0.010969,4.805,True
31,6,Charli D'Amelio,40.0,66494,0.1329885048632824,rank,False,1.0,4.805,True
31,6,Vinny Guadagnino,28.0,62719,0.12543776394957543,rank,False,0.002674,4.805,True
31,6,Shangela,36.0,48745,0.09748967841597808,rank,False,0.03153,4.805,True
31,6,Gabby Windey,37.0,51258,0.10251530855643824,rank,False,0.196571,4.805,True
31,7,Trevor Donovan,39.0,71930,0.14385926672625998,rank,False,0.273362,4.83,True
31,7,Daniel Durant,36.5,52484,0.10496722889314682,rank,False,0.039572,4.83,True
